user_1,user_2,event
25185,20694,6
9044,18119,6
36105,6233,6
18684,35912,6
24609,18214,6
35408,7732,6
5806,27081,6
29913,10433,6
8412,8521,6
27832,31540,6
22281,6905,6
32051,10133,6
35572,20243,6
4725,31041,6
27612,5386,6
31769,36356,6
31310,12462,6
27443,1703,6
34426,15534,6
16372,36660,6
21936,9949,6
21641,24047,6
27506,398,6
16298,398,6
18721,1631,6
6606,30062,6
27081,27733,6
17751,16504,6
5311,6047,6
2227,22736,6
4222,15170,6
19861,11298,6
30774,24826,6
20394,29714,6
28882,29554,6
15639,16252,6
14481,18595,6
400,24170,6
22628,31310,6
28194,29595,6
11107,24567,6
36020,18308,6
4341,12800,6
25598,31358,6
34064,16841,6
18527,18279,6
22264,31765,6
11060,22111,6
9886,3820,6
6497,29859,6
6137,32513,6
32881,4525,6
18619,24406,6
26498,28779,6
24755,1147,6
26266,10975,6
32838,21319,6
1403,35038,6
2323,13674,6
4341,29429,6
21492,25297,6
27897,15477,6
17717,37312,6
21618,1981,6
20058,11671,6
31358,11544,6
2173,22264,6
13534,36897,6
27308,15964,6
27733,2510,6
20815,34801,6
22743,35245,6
4624,14367,6
31900,15997,6
19558,12170,6
25036,2542,6
25421,1147,6
18760,34801,6
10764,6471,6
36813,30130,6
14037,12748,6
17856,27808,6
31907,29458,6
33319,24709,6
9371,37197,6
35398,32877,6
22371,32331,6
37610,15877,6
19914,29178,6
23901,4525,6
10322,6398,6
6122,31683,6
1867,13679,6
37297,15989,6
26971,31258,6
14763,2710,6
11976,12133,6
19920,24980,6
26320,16201,6
11994,37726,6
29350,33869,6
6711,20147,6
30925,1865,6
2538,5587,6
9371,31765,6
2528,6634,6
27308,12101,6
18611,11671,6
15613,18993,6
24529,29342,6
7564,27897,6
25914,34640,6
9977,12640,6
10896,16062,6
26320,35571,6
36613,1741,6
29873,1510,6
26084,35285,6
28677,10041,6
35398,7347,6
36970,16253,6
3242,22254,6
35650,21319,6
30333,31560,6
5323,31941,6
34023,23512,6
137,20264,6
1880,2173,6
7948,22022,6
4910,29640,6
13892,356,6
17823,20191,6
16032,16821,6
31459,26266,6
9234,3835,6
2710,36333,6
23514,10255,6
23021,34727,6
34110,33975,6
26971,10860,6
27747,16058,6
28611,460,6
29325,12378,6
18684,24039,6
29595,37446,6
10654,3697,6
28401,31440,6
6746,31940,6
7540,15425,6
34366,15553,6
18415,32838,6
15758,37723,6
11611,7213,6
32687,3220,6
29859,6497,6
37455,34509,6
13347,11378,6
29880,4434,6
17539,30849,6
15110,37800,6
36830,24,6
29728,11426,6
30084,21877,6
36967,10922,6
18744,30351,6
10032,8338,6
29481,31310,6
34990,9339,6
20391,20191,6
25914,3441,6
13427,21319,6
23966,4827,6
34255,20359,6
931,10574,6
17779,3525,6
11107,11348,6
37393,11706,6
16564,34720,6
16298,8568,6
31358,27666,6
12202,12009,6
10272,37577,6
30148,27702,6
17859,23592,6
4080,10293,6
4696,31484,6
11761,29512,6
26220,5020,6
19738,35761,6
2066,4150,6
22351,34110,6
10654,3394,6
30438,12924,6
2173,27500,6
22914,27925,6
37863,23020,6
11994,27272,6
8287,16309,6
14405,6418,6
28082,15941,6
17464,753,6
5570,14613,6
5236,20121,6
29991,17793,6
6862,17433,6
20755,1147,6
8096,52,6
15086,17480,6
8005,37929,6
24872,10433,6
28882,37726,6
28807,37443,6
27991,4744,6
11288,18597,6
16628,36034,6
7639,22103,6
35633,29117,6
31512,19781,6
28611,15655,6
25185,24283,6
18219,11060,6
22656,362,6
27670,9371,6
8701,27897,6
3133,35245,6
19333,25905,6
12998,5932,6
35112,11994,6
11489,35965,6
1631,15133,6
29563,18154,6
18021,15249,6
28271,5115,6
25758,16845,6
11493,33801,6
26994,32532,6
13992,33975,6
32518,8218,6
22196,35858,6
28390,20147,6
23119,20907,6
29359,4069,6
33975,4775,6
4095,32186,6
21092,8773,6
13992,5690,6
707,27666,6
4827,23966,6
10245,26035,6
29347,5584,6
26033,23566,6
31364,11194,6
2860,21160,6
30958,32532,6
1606,9504,6
23869,6707,6
30385,1876,6
36830,37659,6
6471,1522,6
20775,16555,6
33554,36275,6
1147,25664,6
241,9348,6
19861,30838,6
22936,29509,6
6098,209,6
10515,34790,6
11861,20394,6
15118,27081,6
24280,3577,6
1872,37505,6
18256,26761,6
29036,32440,6
15401,1876,6
4624,22336,6
8102,10235,6
9018,16927,6
8701,2993,6
18545,26281,6
14561,36941,6
31438,13488,6
26850,12361,6
24170,24073,6
8729,24980,6
1570,30839,6
30064,3656,6
821,5567,6
31691,7116,6
9040,23846,6
941,26589,6
7467,29697,6
17823,31310,6
23119,7253,6
17329,33309,6
29194,1649,6
28814,24609,6
24073,2698,6
21358,19601,6
28194,35031,6
4391,15086,6
27651,37736,6
11521,968,6
4979,7467,6
24280,15773,6
12034,16606,6
14701,10709,6
37543,2869,6
10922,36967,6
356,24755,6
14395,12799,6
4795,34534,6
12312,32606,6
9178,36070,6
2914,30904,6
2486,2062,6
28216,24567,6
18740,29518,6
23177,27379,6
19887,6572,6
25758,657,6
16630,2759,6
27469,17145,6
8884,2244,6
13719,2062,6
3266,35858,6
30062,9248,6
33946,28264,6
14909,33988,6
3485,36613,6
11761,36979,6
733,2710,6
29509,4255,6
21714,21779,6
23049,24,6
27506,37736,6
18944,19119,6
22552,32031,6
24046,12443,6
26278,4273,6
5646,12790,6
18472,22054,6
36830,33658,6
32114,13538,6
21330,35650,6
23156,6788,6
35188,16082,6
13914,1029,6
32807,19901,6
1313,22789,6
16398,22445,6
7467,27208,6
32692,31896,6
21319,20443,6
10897,36020,6
37747,12513,6
2892,6728,6
23034,605,6
26371,19901,6
26112,13585,6
26831,3525,6
13322,11677,6
37082,32084,6
36811,24073,6
16927,37415,6
11797,4327,6
24280,638,6
19958,13289,6
26217,5683,6
17162,11469,6
15534,34426,6
21355,8832,6
14372,18214,6
37938,26217,6
24157,36499,6
11678,29844,6
27280,7173,6
17438,137,6
18692,24084,6
15638,24980,6
16461,1612,6
32295,19333,6
20726,11407,6
35139,30358,6
14396,26861,6
5115,16144,6
8417,34042,6
32818,31125,6
3242,29781,6
14405,22836,6
16372,26971,6
21144,15249,6
34415,21900,6
31683,11723,6
4775,5296,6
21618,28115,6
31440,28401,6
32678,14090,6
17375,37516,6
18149,398,6
23566,29369,6
12201,20780,6
20136,37713,6
16489,37510,6
8600,22602,6
25100,6131,6
35245,22743,6
33309,17329,6
22779,28917,6
6635,36813,6
18275,30037,6
28703,18740,6
6122,1896,6
2475,2323,6
17118,28390,6
295,9912,6
27244,28686,6
2759,24907,6
33137,3207,6
30693,25224,6
1228,37082,6
18840,20040,6
29781,3242,6
36131,35552,6
2620,22200,6
22022,16346,6
24524,4583,6
490,31455,6
21671,16770,6
14290,18450,6
16489,10590,6
13785,26586,6
27208,16517,6
8987,6043,6
10418,36008,6
27506,8701,6
6572,19887,6
8823,24280,6
29781,3747,6
15997,30916,6
19901,32807,6
33031,33766,6
26217,10614,6
32637,25864,6
33878,26495,6
12623,19901,6
34801,20815,6
25625,27897,6
1053,37673,6
25327,37673,6
24235,26010,6
9407,5056,6
36199,11951,6
398,18149,6
20755,36830,6
21305,23037,6
19794,16922,6
27897,30517,6
10245,4232,6
26010,18557,6
28536,27500,6
37673,6418,6
15937,4188,6
33869,23546,6
7590,17648,6
22499,8280,6
13052,19559,6
22339,20783,6
985,29193,6
36098,24807,6
11628,11137,6
10976,16994,6
29697,11066,6
19103,22146,6
3697,10654,6
5822,14899,6
2874,14108,6
6905,19432,6
20589,2469,6
32120,21289,6
1448,29767,6
27645,28192,6
32678,6122,6
13538,1680,6
20137,19409,6
15780,8818,6
28934,15365,6
36424,20368,6
7925,21671,6
1592,27631,6
26973,13292,6
35407,8987,6
31389,22286,6
24615,37312,6
15190,19404,6
28118,17440,6
31955,6794,6
26953,26471,6
3717,2101,6
21319,37197,6
33975,31151,6
6778,26761,6
8326,12924,6
460,27730,6
26981,32756,6
6905,9234,6
1656,8941,6
28882,37673,6
10812,24478,6
14517,25397,6
37116,8912,6
26761,35669,6
20051,31816,6
11322,28820,6
12923,23901,6
29011,21806,6
21407,2036,6
26178,4222,6
602,5567,6
37171,15779,6
3116,26339,6
1656,27308,6
37878,21515,6
16967,7470,6
15190,18219,6
9852,19794,6
10293,10448,6
17974,36586,6
12750,4095,6
5587,9899,6
20783,21956,6
8884,4133,6
26644,14157,6
6003,29804,6
27897,8701,6
15425,9515,6
30801,8904,6
36053,18915,6
10940,11680,6
33946,3242,6
23732,34023,6
34534,4795,6
17461,2254,6
15947,29844,6
5534,20164,6
37506,12768,6
21319,7688,6
2142,11039,6
22380,32257,6
26850,8833,6
15477,15534,6
11951,36199,6
13270,33975,6
18481,24620,6
7011,28536,6
30037,18275,6
7828,9297,6
30047,26037,6
10629,10512,6
6312,5913,6
32513,32051,6
36914,24980,6
23989,1147,6
14367,7470,6
30906,8634,6
29865,23267,6
35572,20385,6
15133,13550,6
20574,4007,6
21618,8592,6
23323,26761,6
23512,36110,6
4977,29508,6
18483,2564,6
12101,35245,6
26883,21757,6
32518,13656,6
32391,171,6
3266,10217,6
33199,20394,6
6545,28264,6
25714,10041,6
1656,2244,6
21407,6778,6
29836,993,6
5067,32252,6
19404,15477,6
30443,3577,6
32084,6471,6
19063,24822,6
2710,8653,6
27750,26795,6
32924,15671,6
36024,26494,6
1820,11521,6
22186,18740,6
23930,15042,6
8398,29844,6
28187,32293,6
14960,12666,6
15613,36754,6
20058,4354,6
16082,15053,6
15363,31146,6
9371,32838,6
14644,7869,6
25297,11057,6
30475,11247,6
33862,23752,6
5587,35397,6
32637,37726,6
2677,1989,6
18899,25297,6
36779,5646,6
18481,5934,6
13914,10940,6
16927,6693,6
4455,14549,6
23469,29481,6
23839,13108,6
6126,37726,6
16283,35753,6
1029,13914,6
18611,16346,6
2036,26761,6
30173,2323,6
19523,15639,6
28427,24658,6
30385,35257,6
9371,22552,6
733,24980,6
20755,8543,6
27761,11324,6
2678,27403,6
26496,8840,6
10654,31484,6
11905,32971,6
599,2748,6
19794,9912,6
4222,27044,6
34341,37082,6
37297,26926,6
1703,10013,6
36333,11246,6
18684,25023,6
8543,6793,6
21294,23444,6
35311,14517,6
20241,6471,6
13289,34167,6
20850,36542,6
4188,15937,6
1882,33871,6
30268,31291,6
21492,1680,6
17762,35491,6
11110,27991,6
6929,15478,6
17438,22254,6
15110,12865,6
8029,19022,6
30529,29256,6
23846,19861,6
4716,31423,6
2323,13992,6
29753,11378,6
29781,10027,6
26112,8287,6
20191,17823,6
37208,35782,6
24667,3782,6
27870,29047,6
15425,20779,6
37577,7355,6
37282,21206,6
13929,26953,6
9155,15648,6
21319,14613,6
3490,33878,6
37810,25633,6
2658,6711,6
14359,27897,6
32873,8280,6
3010,29429,6
24712,3494,6
23002,37319,6
26670,2759,6
11986,26278,6
30269,4918,6
26004,12133,6
23770,9755,6
27909,11039,6
8832,5020,6
20137,36558,6
19748,29990,6
6098,26795,6
18527,5402,6
4744,25297,6
2759,6131,6
31195,33476,6
13430,26112,6
27600,24293,6
12101,36413,6
23026,9909,6
15947,22910,6
2538,7114,6
35071,22216,6
1228,34288,6
21779,30517,6
4188,32971,6
36617,12775,6
7896,17134,6
30925,5130,6
28813,31389,6
19432,30906,6
25382,21319,6
2007,18972,6
11544,31358,6
33975,8083,6
29387,21319,6
25533,7590,6
27403,1631,6
4095,985,6
23259,2165,6
17274,21936,6
31469,29190,6
5646,28080,6
15780,23989,6
31041,302,6
21330,37348,6
29429,12800,6
16148,33975,6
7793,7625,6
23424,27548,6
13656,20752,6
12101,27308,6
27081,15118,6
30502,17962,6
26035,4977,6
20907,20762,6
28779,26498,6
30958,12778,6
14367,4624,6
6060,16347,6
16555,32818,6
19090,7615,6
23989,8818,6
33636,10609,6
35232,22512,6
15639,33640,6
23592,30238,6
34903,9801,6
30368,31438,6
25113,37577,6
638,6634,6
36434,13289,6
733,16987,6
22091,33975,6
2801,13734,6
22054,31894,6
1668,17426,6
30385,27526,6
1716,31423,6
605,11832,6
35571,18993,6
31151,707,6
12761,29970,6
26795,27750,6
29429,30549,6
9044,9723,6
29991,23989,6
19073,14190,6
8987,37726,6
17566,27468,6
8915,20983,6
35702,10063,6
22307,17461,6
14701,693,6
37726,11994,6
6302,13164,6
23306,4059,6
32470,19117,6
24478,10812,6
36020,3462,6
22552,26254,6
1143,26861,6
33975,28506,6
1029,10614,6
36811,15724,6
34478,5679,6
24024,36579,6
30047,2993,6
37543,16564,6
23186,9269,6
14549,32838,6
32051,1493,6
8314,14453,6
2895,13722,6
635,20394,6
8025,5735,6
16461,13094,6
27996,22372,6
6768,15203,6
101,7337,6
29844,32414,6
26586,16517,6
10157,5626,6
17724,2934,6
2999,18611,6
19017,23634,6
15776,24620,6
15477,4152,6
4000,23155,6
37404,14052,6
3485,31512,6
34738,31358,6
31691,28100,6
15035,6634,6
4523,21976,6
9297,7828,6
1566,11381,6
34086,2895,6
37082,21742,6
23901,16529,6
12426,6643,6
22146,21452,6
31851,22631,6
13129,18527,6
14405,585,6
3431,29783,6
23989,19601,6
12009,11542,6
16148,34836,6
21319,26115,6
20621,1656,6
13938,20281,6
24872,6173,6
33267,2165,6
14097,22496,6
29922,19480,6
11671,20058,6
11761,2470,6
1927,2481,6
32807,16653,6
29921,9371,6
13882,36989,6
2510,27081,6
33534,30859,6
34388,16325,6
5639,31075,6
5181,32386,6
4012,12370,6
17494,150,6
29151,34539,6
35486,35129,6
15427,30062,6
16660,18721,6
707,8987,6
24058,5822,6
34306,8808,6
24189,302,6
21746,13574,6
30190,1777,6
2710,19306,6
16821,24460,6
23521,7361,6
21649,4007,6
6181,22253,6
31469,12736,6
27264,12920,6
12920,24567,6
4800,26338,6
398,3284,6
31959,23020,6
12116,23512,6
35723,21257,6
7540,33462,6
33163,15977,6
17973,12923,6
20310,21609,6
13187,28390,6
24286,31633,6
31992,3568,6
30859,9638,6
32971,4152,6
18063,28171,6
27645,21776,6
26761,2036,6
30190,7801,6
18125,34651,6
36922,52,6
11372,29098,6
36830,29991,6
3800,1447,6
968,3224,6
7133,19920,6
2036,21407,6
18308,32149,6
19333,35835,6
21919,11976,6
19372,25018,6
25997,5934,6
5222,7925,6
7729,30916,6
29782,7592,6
20191,34485,6
17417,19861,6
20471,31455,6
29256,33088,6
3701,13052,6
28264,6545,6
23634,24305,6
19348,9039,6
15478,36050,6
15543,16517,6
5092,27506,6
8173,24799,6
35075,6079,6
36662,20305,6
1017,6278,6
19342,3820,6
20008,27469,6
29966,1041,6
21330,2142,6
34074,30832,6
4351,7249,6
28390,27122,6
9755,26861,6
3220,34170,6
20680,20775,6
10301,36282,6
19559,7467,6
1927,14635,6
9551,37082,6
2323,33975,6
14462,25457,6
14190,1575,6
29508,14174,6
12729,29728,6
14942,20783,6
16986,176,6
23886,32293,6
23392,5488,6
17539,1880,6
1465,7355,6
12137,59,6
27840,3922,6
16713,26112,6
28194,23955,6
20137,15190,6
9576,19968,6
733,13846,6
8663,19260,6
2576,20136,6
17645,5789,6
29903,32676,6
17,16729,6
10479,26360,6
29350,4662,6
16723,16529,6
15916,32807,6
36344,11705,6
9371,29921,6
7306,11341,6
2493,19441,6
1566,30076,6
4525,37577,6
15133,22628,6
585,14405,6
52,29880,6
3195,21206,6
21319,29781,6
19748,24046,6
7590,37647,6
28427,25038,6
3508,638,6
2294,14017,6
26971,4474,6
34727,14704,6
17140,8884,6
19795,1656,6
26035,13328,6
30867,22254,6
26476,18692,6
8094,2710,6
6790,9551,6
11761,24280,6
33231,34669,6
37116,9137,6
20775,31125,6
4133,6933,6
24879,15401,6
17986,13289,6
17229,10433,6
3673,6282,6
10266,25297,6
27870,7807,6
4021,26035,6
20191,31460,6
17279,16770,6
33476,26125,6
34242,5692,6
28813,26480,6
2165,33267,6
23752,12890,6
11247,13636,6
4521,25838,6
368,7133,6
13292,20021,6
5329,8884,6
26850,9912,6
18692,28375,6
3807,18684,6
35787,28118,6
33042,24235,6
19611,2622,6
15133,585,6
1008,16567,6
19266,14108,6
9371,18008,6
31389,28813,6
33231,21551,6
27789,28171,6
33975,2475,6
22328,18293,6
32807,20907,6
31258,24462,6
31389,24356,6
11378,13347,6
14171,11110,6
32453,27280,6
24462,31258,6
30358,27645,6
27722,29729,6
23782,10861,6
32878,19409,6
5229,19342,6
36914,36970,6
37577,1571,6
19794,31310,6
10209,31364,6
3207,15927,6
1680,13538,6
4455,23888,6
22521,11841,6
29807,37182,6
18748,35443,6
10614,34990,6
21330,10764,6
35571,733,6
11955,25113,6
34576,26398,6
35571,15613,6
22633,31258,6
16148,14896,6
11309,22109,6
20113,33975,6
8094,15613,6
9723,2564,6
3506,18275,6
2481,4545,6
23444,21846,6
37647,7590,6
9188,26630,6
24143,658,6
6707,32084,6
15407,18595,6
37838,12503,6
6156,9407,6
27506,7721,6
18483,28264,6
23864,1927,6
30369,26402,6
33201,27500,6
35794,23034,6
15425,5490,6
30605,37841,6
6711,533,6
851,16551,6
30859,8818,6
13992,8083,6
32513,4455,6
15626,25382,6
5700,22216,6
19432,25547,6
21330,15626,6
29177,36830,6
4673,8522,6
25023,18684,6
8094,733,6
1649,26652,6
32470,26434,6
19409,20137,6
11726,5934,6
1448,33087,6
32678,1896,6
8306,26010,6
3388,15171,6
17901,8348,6
37197,30470,6
6425,36761,6
7020,7137,6
32149,21257,6
19329,24379,6
28192,16046,6
30879,36970,6
32958,18611,6
26388,31469,6
28194,31875,6
29537,8917,6
37850,23682,6
32293,28187,6
8178,35571,6
25214,1070,6
82,4977,6
6955,24356,6
13289,19958,6
11378,6418,6
31816,20051,6
16253,10276,6
27651,2993,6
36161,11219,6
24280,14960,6
4624,19444,6
26761,23323,6
13289,31423,6
11503,33975,6
16556,22145,6
1029,4255,6
6128,28522,6
28762,11986,6
26402,17856,6
36811,34002,6
31279,27651,6
4742,37261,6
16928,6946,6
26589,941,6
17025,5418,6
16347,29763,6
11426,29728,6
11761,10433,6
658,18269,6
12568,8818,6
20264,137,6
17297,12494,6
10433,34938,6
27308,36413,6
8773,21092,6
744,34496,6
37043,6043,6
11324,27761,6
6634,15035,6
11110,16476,6
602,31356,6
32169,25393,6
16922,34548,6
30879,8729,6
21257,34808,6
24039,5259,6
12412,33323,6
5586,16347,6
11301,4255,6
26215,10272,6
23424,12239,6
14960,37443,6
21842,24509,6
21319,19839,6
29848,707,6
34863,12748,6
11066,2892,6
7729,15997,6
25752,18269,6
32963,18993,6
28820,4059,6
9248,15171,6
864,15249,6
4545,2481,6
19794,22628,6
36388,16767,6
18840,4104,6
33975,9042,6
6418,11378,6
27081,33064,6
2250,11565,6
4525,32881,6
33892,16114,6
821,34591,6
6634,638,6
18740,19861,6
2542,36761,6
5639,17648,6
9178,12503,6
7732,35408,6
19506,34693,6
23352,7729,6
20136,16216,6
1029,11680,6
30108,11326,6
2622,1108,6
3344,12325,6
10183,37197,6
6173,24872,6
23854,31364,6
21779,30047,6
24755,32339,6
3365,26434,6
16770,7925,6
17162,22186,6
9072,22145,6
7925,931,6
26086,4566,6
16986,626,6
2086,12790,6
4152,7355,6
16986,32051,6
605,23034,6
20983,5020,6
5741,26790,6
16309,8287,6
16606,2283,6
29640,4910,6
19919,29614,6
7925,37749,6
4716,26994,6
33975,707,6
7320,15249,6
11377,12009,6
4327,52,6
29350,29190,6
25818,35947,6
36830,29177,6
497,20783,6
36986,31260,6
29098,11372,6
11372,7402,6
37097,34972,6
30575,3888,6
16046,30906,6
37577,18997,6
26994,23339,6
36413,34051,6
27955,9576,6
10628,18256,6
30385,23267,6
15591,34255,6
19404,34499,6
150,29428,6
13476,28845,6
1701,36523,6
19306,2710,6
31423,16276,6
10433,28194,6
36811,22216,6
13289,36257,6
4351,34634,6
18597,26444,6
33889,23040,6
22483,8884,6
21380,36970,6
2493,16042,6
10027,29781,6
15086,25391,6
34880,18119,6
4911,12676,6
17035,22216,6
35031,34548,6
33699,2254,6
35485,30430,6
3207,33137,6
31762,18972,6
37726,20762,6
22436,24643,6
22512,35232,6
25849,8345,6
16330,28369,6
32807,23119,6
8786,34388,6
33889,35802,6
18611,14037,6
5060,568,6
2608,11662,6
19366,20241,6
35782,3482,6
37243,37300,6
34727,24976,6
22552,21319,6
7142,27733,6
34426,4152,6
13674,707,6
10865,36893,6
7592,29782,6
26494,6229,6
10540,5934,6
15988,5220,6
3575,25036,6
18665,5427,6
34717,34277,6
8634,15613,6
36424,25008,6
20425,5236,6
30438,16185,6
958,31865,6
31094,21358,6
5060,23495,6
5236,4515,6
18243,21313,6
34403,23125,6
20171,36723,6
27909,36537,6
3955,8096,6
4464,26994,6
19463,35065,6
41,24341,6
16606,5923,6
2542,12152,6
160,25297,6
6636,25297,6
8987,19329,6
4111,14838,6
4186,19329,6
10770,33534,6
15779,18684,6
20191,37610,6
23392,20121,6
12325,4186,6
6043,37043,6
24280,22910,6
5296,9042,6
25391,4677,6
3482,35782,6
17480,15086,6
29088,13430,6
33878,2492,6
27789,24084,6
11091,25393,6
10991,34288,6
12748,841,6
2879,11039,6
16309,35497,6
36050,15478,6
25914,23958,6
18692,30955,6
17035,26496,6
24733,1691,6
33988,17445,6
4255,26217,6
23037,21305,6
23592,17898,6
742,17050,6
22631,31851,6
5789,25421,6
32344,2323,6
11155,34485,6
29697,7467,6
17251,20008,6
32838,22552,6
1649,25399,6
29938,4188,6
12101,9504,6
36084,3836,6
26496,28079,6
26097,28216,6
150,17494,6
2807,886,6
23049,22743,6
27651,7721,6
24,35245,6
14401,32252,6
15997,16310,6
28216,12920,6
21257,15551,6
5785,5427,6
32087,3010,6
17751,13734,6
1876,27526,6
16347,6060,6
18684,37203,6
12416,1592,6
8543,36397,6
742,13297,6
20443,21319,6
16504,17751,6
3481,28121,6
29707,11994,6
17019,20287,6
4320,26945,6
23392,2741,6
23049,29991,6
32169,24529,6
9755,8663,6
7489,14613,6
14645,19893,6
15936,7307,6
29056,29416,6
26434,31570,6
30750,10448,6
4222,3389,6
37577,25113,6
19329,9072,6
20948,30754,6
30461,36970,6
23566,26033,6
25914,34674,6
21638,15133,6
271,189,6
22628,15133,6
6471,13446,6
37610,20191,6
27469,16298,6
27392,7197,6
3133,23989,6
9430,15478,6
20983,26220,6
12216,10933,6
4583,12800,6
36608,23253,6
11247,21811,6
707,28955,6
33832,28026,6
19333,2620,6
13882,1880,6
27645,30358,6
32327,33975,6
21193,32391,6
35382,9430,6
13297,6159,6
27733,17566,6
9371,12101,6
19480,29922,6
6471,32838,6
30461,31346,6
9534,4186,6
30602,33666,6
25461,24515,6
30567,23592,6
33163,18767,6
13656,26603,6
31851,3035,6
32678,3091,6
29966,3048,6
20395,350,6
20046,25631,6
2470,9864,6
28115,8543,6
27321,17953,6
31683,6122,6
23624,15228,6
21936,17274,6
14701,31258,6
11841,22521,6
21319,6137,6
25185,2283,6
6570,9082,6
20394,710,6
26281,18545,6
30575,27308,6
1147,4464,6
23049,26994,6
3753,16986,6
12790,14372,6
7087,25367,6
16978,19480,6
29256,5360,6
15779,37203,6
19568,23099,6
6229,22318,6
3025,29781,6
3835,17528,6
21779,2993,6
8818,25788,6
658,8786,6
35257,24879,6
27081,5806,6
7925,31765,6
24047,21641,6
19404,20137,6
20368,33503,6
35702,11692,6
28816,20368,6
5804,18611,6
32241,36131,6
6406,27670,6
32669,18210,6
19409,32878,6
8917,16778,6
34412,19861,6
21867,5134,6
26495,33878,6
28882,22092,6
11611,233,6
23020,37863,6
20687,4152,6
27670,6406,6
21846,23444,6
18899,20815,6
34244,12640,6
27434,33071,6
34111,7327,6
14704,34727,6
10041,25714,6
35139,19260,6
29036,6128,6
37491,36617,6
37107,26924,6
21641,4327,6
12133,19919,6
32578,21746,6
14157,26644,6
31403,34200,6
4677,18481,6
37312,28406,6
22659,22186,6
707,28506,6
32391,18381,6
8818,28427,6
31125,20775,6
18214,10157,6
27403,24470,6
21779,27897,6
27733,7142,6
15626,15744,6
30906,17869,6
12503,10957,6
7202,30856,6
2879,19839,6
15779,24039,6
36660,16372,6
4979,31940,6
9555,5759,6
36811,2698,6
37610,37404,6
37109,35663,6
7807,27870,6
24980,15613,6
9599,36010,6
3888,30575,6
31904,29781,6
1880,17539,6
24907,5342,6
19946,753,6
18997,22372,6
27379,23177,6
11994,35112,6
24460,29655,6
15171,8987,6
33409,11912,6
14359,16298,6
23514,28762,6
35782,29054,6
16330,744,6
13719,28686,6
31203,33853,6
31765,33725,6
19861,32513,6
12778,30958,6
35011,9297,6
10957,17409,6
33875,26476,6
14701,14372,6
29190,29350,6
25964,32807,6
21240,28800,6
28882,15977,6
10654,8634,6
23990,19738,6
7869,35858,6
14701,10157,6
17251,5137,6
16082,2486,6
5311,6854,6
19559,4691,6
31252,1973,6
16606,20121,6
34485,20191,6
25935,7533,6
6202,3490,6
4095,17976,6
31041,32470,6
9042,5296,6
9719,21206,6
15228,733,6
36199,37197,6
23990,32031,6
21641,1680,6
15677,20051,6
28026,615,6
4911,21488,6
34040,2012,6
25261,4977,6
25297,2500,6
4188,33136,6
36979,8069,6
11542,5181,6
2169,18275,6
1612,16461,6
8701,15773,6
9342,31258,6
28427,8818,6
21319,29387,6
20118,12252,6
17427,1335,6
35382,5421,6
2264,21551,6
25018,2938,6
14704,29781,6
18527,23725,6
27379,21829,6
15964,35245,6
11955,3575,6
15477,34858,6
15213,19404,6
30385,24879,6
32532,32513,6
33129,12203,6
733,13187,6
21319,9371,6
32084,32818,6
16629,20589,6
10013,6131,6
6545,3242,6
14367,7526,6
27733,27081,6
6711,25457,6
9109,22054,6
26366,26945,6
7489,2264,6
1465,17869,6
34903,18666,6
1001,23261,6
15171,9248,6
24085,4716,6
26217,11680,6
36282,19725,6
29991,23049,6
15228,36914,6
27044,4222,6
15478,29003,6
13061,21257,6
25164,36995,6
11708,9147,6
21319,233,6
37673,19738,6
20118,14040,6
32149,24714,6
21319,11611,6
35024,11677,6
497,26660,6
835,28800,6
15989,9886,6
31310,20391,6
34485,35031,6
10300,22797,6
1196,36970,6
32470,31041,6
5402,30003,6
34980,9312,6
27280,6172,6
31258,13422,6
25540,30966,6
2847,12378,6
25026,18915,6
4979,26994,6
15110,31487,6
22336,4624,6
33975,36989,6
20121,3656,6
29594,21618,6
14613,11611,6
16937,20604,6
3356,23752,6
31310,4442,6
8888,1081,6
37784,4376,6
23546,33869,6
29003,15478,6
35024,1571,6
12101,9371,6
8280,35877,6
27403,10590,6
28194,11155,6
4744,1680,6
20136,34403,6
28621,13734,6
5296,8025,6
242,7578,6
15051,19947,6
32453,6172,6
16986,28518,6
27205,4188,6
585,19738,6
12785,5700,6
24529,32169,6
16298,8701,6
9727,8178,6
15249,864,6
17622,10245,6
32051,1147,6
17052,9948,6
20783,14942,6
23955,31310,6
28987,24709,6
36203,6131,6
21070,26152,6
36010,17035,6
32440,30572,6
12640,3973,6
16374,10301,6
3618,21779,6
707,24980,6
33975,5056,6
10293,21919,6
29518,18740,6
31769,16253,6
7554,10940,6
9504,28026,6
11394,8297,6
13446,6471,6
35766,26961,6
20907,4222,6
9128,20064,6
12320,4104,6
2018,9234,6
35192,35702,6
31310,9371,6
14157,888,6
8178,9727,6
9211,21714,6
25391,15086,6
3394,10654,6
33878,27676,6
30856,7202,6
32339,24755,6
16253,36970,6
2312,2390,6
23037,10041,6
7592,12317,6
22175,37105,6
37312,24615,6
18318,33988,6
3490,2492,6
34990,543,6
2825,4762,6
21518,6634,6
23958,733,6
6636,5856,6
27991,5125,6
28540,16628,6
3133,8818,6
15779,11583,6
84,34808,6
34640,25914,6
17953,4264,6
14372,28862,6
14108,35243,6
6728,23989,6
19739,4677,6
2759,12319,6
20589,22224,6
29282,37203,6
12443,24046,6
37082,22675,6
30047,33975,6
18748,25780,6
15228,36970,6
