user_1,user_2,event
33991,34995,10
28493,6484,10
22003,18849,10
4933,6552,10
19879,37066,10
290,35634,10
27879,345,10
9446,18922,10
18712,15228,10
24896,230,10
24947,24600,10
3373,36069,10
33588,35964,10
6095,24227,10
4108,34474,10
17864,784,10
2975,4626,10
16005,8050,10
35283,29307,10
10690,13199,10
8127,4357,10
2975,20702,10
37125,21874,10
4875,32,10
7855,7465,10
11184,5410,10
741,26616,10
1647,10175,10
32087,11299,10
6199,13894,10
33431,2776,10
32900,18382,10
17340,35447,10
26204,37229,10
14885,28628,10
18223,24864,10
3649,36522,10
23710,32766,10
32483,36826,10
20207,14363,10
15749,10312,10
25843,4014,10
18814,29681,10
29322,26182,10
17514,5364,10
564,32763,10
31909,35463,10
36942,10542,10
18390,17523,10
28453,25477,10
35969,33667,10
5596,34253,10
3622,4925,10
37537,23791,10
25980,5680,10
27304,16385,10
31234,8689,10
8981,13423,10
20325,36380,10
36690,17523,10
10302,21214,10
14246,17933,10
31019,10953,10
34704,22277,10
26423,35929,10
24759,2461,10
9752,32623,10
27640,4361,10
758,14650,10
3373,34655,10
30106,17333,10
4256,9662,10
15614,4052,10
10159,36852,10
4855,1572,10
14758,30111,10
36094,9332,10
35583,15857,10
3158,5181,10
8084,9499,10
31211,15615,10
37475,16749,10
12605,2114,10
15310,21509,10
11978,1950,10
25465,31962,10
22004,32275,10
37661,9631,10
13389,11116,10
34470,320,10
22843,14717,10
36001,3137,10
23264,15066,10
29959,8129,10
1167,37376,10
32103,10409,10
4906,32874,10
13833,26598,10
4050,15531,10
35428,32068,10
9755,5970,10
14717,12191,10
15321,464,10
35679,11291,10
3426,27895,10
25216,29206,10
27312,4694,10
13036,23840,10
10683,14349,10
3456,34302,10
5964,34201,10
33783,403,10
4126,21266,10
22919,35429,10
3872,16935,10
21508,37646,10
1468,13276,10
35586,13732,10
22225,26855,10
33755,18624,10
19591,37435,10
16079,28675,10
18986,24823,10
35006,8686,10
16385,10063,10
24132,28437,10
4375,34446,10
27419,5176,10
6885,1922,10
17843,34593,10
36914,5320,10
36777,20889,10
5412,10308,10
23137,36041,10
17887,33465,10
33588,32897,10
36408,15854,10
30086,28868,10
21955,7877,10
22726,22476,10
516,22606,10
27754,5761,10
31061,19285,10
26328,21817,10
290,36244,10
6686,28744,10
6792,8926,10
25029,16359,10
23370,15228,10
16916,10300,10
14236,9494,10
1922,2027,10
19103,34207,10
23115,3192,10
21243,26995,10
37703,2205,10
14267,8516,10
36399,36838,10
11936,34211,10
24136,19577,10
36584,25949,10
7274,12484,10
27352,34160,10
18874,13586,10
23002,4315,10
32918,6957,10
15408,13708,10
7855,14600,10
20645,8873,10
833,9903,10
6812,29527,10
29242,5706,10
14521,28946,10
26441,34651,10
12059,30805,10
13036,10036,10
20689,1966,10
6168,4465,10
26348,9028,10
12429,35447,10
3325,8465,10
15477,31850,10
644,36228,10
32057,19045,10
16402,25379,10
34701,22829,10
28652,12748,10
13998,24767,10
22720,7379,10
11098,35615,10
18596,11442,10
25728,448,10
28645,23245,10
918,31285,10
31311,35469,10
27371,31162,10
24724,17340,10
24343,12273,10
16152,2885,10
25981,10754,10
22606,30486,10
6366,16325,10
14784,28890,10
9877,27467,10
896,2769,10
28322,6686,10
15167,25871,10
17519,19262,10
13782,6301,10
33427,34639,10
24983,20203,10
36939,22606,10
31839,4544,10
19467,20255,10
29040,3139,10
27124,14909,10
32780,16439,10
10539,10796,10
24342,14808,10
4403,18700,10
6981,29482,10
33269,10189,10
19962,15371,10
18003,15439,10
12957,15614,10
3746,9028,10
26643,6787,10
6943,1966,10
5235,8091,10
21950,32766,10
17219,21796,10
16186,4474,10
27050,15889,10
5665,21407,10
3840,3764,10
6910,10924,10
17797,21925,10
34804,29366,10
1553,4872,10
7465,7855,10
2600,18408,10
12418,25142,10
25360,23772,10
20923,20041,10
14598,13687,10
17545,12876,10
27295,11049,10
30733,7353,10
20804,13793,10
30987,30009,10
12226,6830,10
8778,35882,10
5357,15841,10
18646,18351,10
1654,7287,10
19474,19740,10
1966,29207,10
27129,21420,10
26733,35752,10
21008,4358,10
13042,3752,10
24321,1915,10
19551,217,10
25740,5012,10
37479,37288,10
7759,12012,10
2558,12,10
17765,12148,10
918,35428,10
34593,25049,10
25789,23708,10
20002,30399,10
32657,10269,10
7940,14347,10
7774,26182,10
26494,7443,10
37223,1828,10
32235,2615,10
27076,34357,10
28620,996,10
13071,37168,10
33741,34257,10
32885,15477,10
16070,10542,10
18774,35428,10
34651,15347,10
5455,9945,10
21266,16430,10
6346,21577,10
19285,14456,10
12088,27344,10
21058,24886,10
36750,14300,10
8574,345,10
36512,13178,10
19605,13024,10
13223,7061,10
35534,21963,10
32772,18248,10
34284,30787,10
32618,2437,10
35469,31311,10
18530,6675,10
6136,35023,10
13199,10690,10
26111,35565,10
32466,5425,10
30876,27312,10
20278,5526,10
7441,4068,10
10859,37032,10
29337,27050,10
28209,9859,10
6347,36630,10
35922,16737,10
37735,18637,10
21257,34984,10
34545,492,10
8525,7800,10
5749,20517,10
11669,27295,10
22393,12825,10
13299,13379,10
448,27633,10
17903,3716,10
37180,2987,10
32299,28321,10
3904,17023,10
12484,6574,10
11667,4315,10
15297,19494,10
25653,22219,10
32992,11671,10
20815,14735,10
1396,12299,10
21500,5071,10
18707,20553,10
18006,7940,10
37113,16328,10
16885,7706,10
14689,13943,10
8062,29394,10
14457,10328,10
996,30696,10
19985,34319,10
28760,6458,10
3067,11983,10
31994,6447,10
29006,14812,10
26365,9811,10
1243,6622,10
21666,9903,10
12304,37032,10
32939,13529,10
18350,27279,10
34338,4754,10
27890,11112,10
19700,28537,10
37132,8954,10
8435,1038,10
2938,17748,10
5364,24237,10
13954,1633,10
29467,3746,10
11897,15481,10
24563,6957,10
17811,11458,10
16069,10004,10
23901,12410,10
29059,2614,10
13428,3132,10
774,23038,10
25072,6112,10
24811,3167,10
12397,14352,10
20806,14155,10
34206,6574,10
15340,30396,10
29992,7245,10
10876,11995,10
30631,34518,10
26920,1595,10
21685,4044,10
2285,1618,10
33126,19262,10
36835,22607,10
20275,10167,10
8882,26955,10
35998,18917,10
29025,20918,10
11722,15899,10
13774,17807,10
13087,8767,10
5989,27435,10
1813,17323,10
35789,1224,10
36832,22726,10
35634,290,10
8555,3325,10
10714,31838,10
35242,9900,10
7500,14870,10
29959,9091,10
26390,21440,10
24490,16542,10
17836,37445,10
15446,13168,10
33765,31899,10
33274,37940,10
26465,6280,10
11803,12516,10
23901,5812,10
24825,4766,10
27371,9318,10
19176,15957,10
19912,19316,10
10866,9594,10
7006,30091,10
36484,12191,10
28321,782,10
23513,33947,10
16749,16107,10
12734,21074,10
4013,25132,10
19740,19474,10
2917,4125,10
32681,3629,10
6264,25312,10
6852,20817,10
37827,24026,10
32682,29459,10
5473,21111,10
4973,21652,10
24281,34828,10
14717,13985,10
37129,35586,10
16094,14762,10
36428,35800,10
26337,4751,10
4202,4910,10
19943,25082,10
35308,23169,10
15049,28408,10
37447,22547,10
1873,36190,10
36835,22141,10
3656,34730,10
3679,4975,10
35067,31607,10
24020,9521,10
18382,32900,10
12435,22093,10
20570,30914,10
29607,3244,10
244,23799,10
28396,27292,10
13048,6321,10
3123,7396,10
34201,9760,10
20629,13428,10
34739,12947,10
26457,26816,10
18531,26747,10
37731,24987,10
33711,15489,10
28740,32347,10
19811,19122,10
20004,15764,10
27373,35571,10
24136,12783,10
15927,24854,10
12253,10890,10
24563,10879,10
34206,33765,10
26598,4910,10
23776,1993,10
3615,96,10
29539,15604,10
2870,989,10
4177,33731,10
12221,24459,10
34730,22427,10
25477,19423,10
4424,8360,10
37235,37180,10
1369,25943,10
29019,19778,10
10091,19067,10
14041,2853,10
6296,30218,10
31444,21266,10
13664,6412,10
7584,14478,10
1878,18682,10
373,34091,10
33078,22851,10
32347,9417,10
1025,28732,10
19678,6040,10
33667,7163,10
3332,32096,10
7791,22295,10
31742,3659,10
29280,27608,10
36932,21404,10
22667,9961,10
16791,18088,10
14927,37521,10
31493,5452,10
37914,32386,10
6186,31922,10
6813,18025,10
36498,31953,10
26523,16589,10
6105,4933,10
14147,18624,10
7759,15916,10
36510,21074,10
19843,32499,10
19262,27388,10
3334,15542,10
33255,37754,10
18764,5965,10
26422,4375,10
16940,13646,10
3403,4041,10
34431,32588,10
1002,1595,10
2543,20528,10
20346,13273,10
22472,15620,10
12183,36273,10
6953,26859,10
15304,5464,10
37008,17175,10
4226,23434,10
43,10924,10
18582,17175,10
21510,5011,10
13178,9110,10
5041,13697,10
11371,7216,10
32087,11791,10
29261,18529,10
3409,21799,10
27416,21276,10
10830,29524,10
2610,26897,10
21614,205,10
17266,21266,10
18088,25546,10
25310,22196,10
24507,22919,10
37089,27416,10
21045,33588,10
13794,25728,10
31847,20422,10
11762,25084,10
6146,19012,10
32048,33888,10
13495,29932,10
23829,28310,10
14555,3158,10
25640,26907,10
12047,12235,10
34236,26955,10
35571,25496,10
19201,410,10
32846,16694,10
35464,10778,10
32459,10128,10
33048,20581,10
35564,14598,10
26530,6667,10
5094,31994,10
27050,1457,10
6308,11627,10
2558,34754,10
734,11163,10
30264,13251,10
3910,23245,10
8956,5680,10
36241,27784,10
205,501,10
33475,17064,10
33154,5999,10
29866,16478,10
13986,26689,10
37500,26840,10
6355,21199,10
1277,3462,10
32263,5807,10
7070,30694,10
28907,37853,10
4143,12720,10
4718,1002,10
17925,6182,10
34075,4609,10
31261,21074,10
34873,27245,10
3200,32439,10
14512,7877,10
21959,13757,10
31431,21351,10
22732,6729,10
34284,17323,10
33427,24822,10
2957,17308,10
5583,33311,10
23038,18788,10
12221,34257,10
1966,6943,10
32816,8041,10
34759,20749,10
19550,14231,10
31422,4143,10
32512,36510,10
9870,15603,10
36140,13898,10
4811,19545,10
16091,37162,10
3318,9633,10
26626,16304,10
34639,33427,10
11899,33361,10
10341,24257,10
30878,17646,10
14684,846,10
33590,19044,10
9938,27598,10
17042,4925,10
23225,36838,10
32096,11740,10
2724,26121,10
16300,24239,10
18765,10728,10
9361,1353,10
16554,217,10
1698,22141,10
14144,21925,10
5983,27783,10
10009,33433,10
25715,15717,10
34012,2639,10
109,14218,10
23502,20,10
10778,35464,10
2935,23999,10
13718,26885,10
15900,3456,10
30205,5155,10
7252,33547,10
30809,23084,10
13236,34116,10
14511,564,10
21662,23338,10
345,8258,10
14347,27514,10
9744,37736,10
1353,32939,10
4512,25645,10
36951,21481,10
13066,29365,10
3896,14756,10
22362,831,10
4690,10460,10
28860,16578,10
26468,13227,10
13036,12783,10
3156,17308,10
7623,10986,10
8221,15049,10
15805,7566,10
5553,1065,10
24642,13221,10
30507,19143,10
28873,15517,10
31847,29100,10
24642,12579,10
11679,31527,10
2767,18480,10
989,6787,10
2071,29279,10
5071,36860,10
36690,34499,10
10385,17800,10
13048,5574,10
15048,32924,10
1159,33976,10
16644,6537,10
1260,13036,10
19263,35651,10
5805,4836,10
8720,36860,10
21276,22970,10
16459,17807,10
6030,21169,10
28241,14236,10
9328,13362,10
16414,6629,10
22140,8139,10
26874,17576,10
6496,18474,10
34900,13408,10
21154,25606,10
13306,13141,10
24060,37658,10
33463,29814,10
6796,15965,10
35464,1790,10
10534,18773,10
31099,37032,10
11273,21897,10
17811,8377,10
18299,17843,10
15542,9408,10
7269,5761,10
31137,29214,10
1296,7940,10
24747,12836,10
5091,21387,10
37646,21508,10
5009,3803,10
3203,32086,10
15717,10901,10
37566,1900,10
11974,9049,10
22538,5798,10
35589,4550,10
29223,32578,10
13594,25999,10
34406,767,10
5057,19671,10
12427,20328,10
14626,12718,10
34647,10312,10
9537,5378,10
9262,6885,10
3228,774,10
25546,19581,10
5071,26907,10
5952,17807,10
15393,14504,10
5819,15600,10
25468,11920,10
37029,29435,10
35178,1243,10
31607,35067,10
4049,32840,10
33991,7905,10
1207,27709,10
13379,18568,10
33368,3914,10
20006,32482,10
23418,2922,10
8515,31355,10
22606,12484,10
34593,24361,10
11935,2149,10
19759,24990,10
33531,16385,10
36826,15431,10
11096,9132,10
7084,4001,10
25338,17526,10
16567,9794,10
28322,10534,10
18809,21422,10
23901,37341,10
17250,4263,10
644,37528,10
4340,29591,10
31463,32935,10
2722,9268,10
1831,36914,10
20117,26332,10
23791,37537,10
20475,27159,10
7990,34384,10
27107,48,10
3803,5009,10
17925,12861,10
8381,22299,10
30796,7873,10
28337,2461,10
12962,3093,10
34616,34420,10
17340,6366,10
24167,1595,10
7757,28722,10
6815,35264,10
28700,24050,10
17667,34926,10
21481,10325,10
4058,6458,10
21962,18438,10
28532,23662,10
18849,12376,10
10233,14446,10
6561,12536,10
24374,22871,10
4378,20590,10
30387,17220,10
19518,19403,10
12785,34865,10
12558,28540,10
12059,23798,10
6145,28652,10
24607,32311,10
26625,25498,10
31399,19116,10
22623,29653,10
5634,23232,10
37811,7490,10
24050,4550,10
15021,25768,10
35442,10230,10
15251,7298,10
17698,17519,10
19960,23378,10
20918,29025,10
746,37911,10
10304,36154,10
24437,9694,10
11257,37363,10
11627,17317,10
3058,6410,10
10190,33361,10
15872,14151,10
13728,35930,10
1831,15310,10
32251,35964,10
755,30181,10
18849,5206,10
21074,12734,10
15265,12029,10
23175,11938,10
3883,32706,10
8358,21035,10
93,492,10
16421,13012,10
32754,6330,10
29242,33865,10
1471,1641,10
27401,5187,10
15228,9408,10
266,19966,10
14717,10014,10
11018,8213,10
10495,14502,10
22564,19316,10
18896,29394,10
35679,16575,10
2981,1043,10
9917,28540,10
4490,32958,10
14167,31969,10
34639,25057,10
9179,25768,10
30915,28532,10
32963,2566,10
9423,9755,10
8954,37132,10
7450,9758,10
23999,9596,10
11640,28357,10
27417,11899,10
3864,36821,10
31912,1699,10
23536,10361,10
32718,23345,10
21019,36835,10
21266,17298,10
11999,16880,10
20703,24186,10
20431,12734,10
29677,18403,10
37888,25039,10
6538,24909,10
34828,975,10
24239,21909,10
7664,27908,10
37090,10804,10
4981,10756,10
24465,35259,10
36069,24854,10
34865,29764,10
20370,32976,10
21266,9499,10
23749,12613,10
25728,31643,10
19580,14419,10
4538,33298,10
4925,6813,10
21000,7238,10
8962,27295,10
21808,25653,10
21540,17646,10
30044,16421,10
17165,5400,10
18766,19164,10
4027,6323,10
35536,37712,10
27695,34950,10
5235,358,10
17109,3262,10
36478,3270,10
31183,33036,10
18783,37805,10
18766,16941,10
20809,16371,10
27454,22584,10
21055,30397,10
30569,34883,10
20115,19326,10
21195,36041,10
19442,24060,10
18500,30928,10
15206,3337,10
26428,7069,10
31292,8419,10
32978,3483,10
33361,11899,10
16689,23118,10
37492,2280,10
12144,19505,10
18230,28680,10
14728,28873,10
26157,25448,10
5533,17224,10
24321,26334,10
25496,25249,10
35263,37589,10
3192,20282,10
316,9945,10
21400,1422,10
15682,16605,10
36670,31738,10
33727,18055,10
37133,3156,10
24251,32412,10
37309,31099,10
23901,2333,10
345,27879,10
13199,15717,10
34362,9403,10
12650,22606,10
19100,14805,10
8084,20458,10
26064,15711,10
3615,24822,10
3472,1198,10
25728,14742,10
3194,6727,10
15682,21959,10
545,30989,10
18898,18424,10
2492,35252,10
9117,28571,10
31275,17347,10
4499,37817,10
19103,2776,10
28000,17220,10
34963,11018,10
15228,9592,10
14316,204,10
21963,1996,10
8582,23652,10
25944,23502,10
25216,8625,10
33494,18542,10
16013,21392,10
5702,586,10
34984,31484,10
20993,8435,10
22116,36270,10
19435,8758,10
18149,6140,10
28357,9295,10
32816,16391,10
35218,12148,10
17750,2545,10
1204,9648,10
25322,28351,10
17847,17999,10
6426,8127,10
10728,22513,10
9633,23803,10
20791,16583,10
31283,10778,10
14744,7817,10
15353,17266,10
19173,20004,10
34257,8583,10
26733,21151,10
10349,26627,10
19754,37530,10
13389,32039,10
36449,29161,10
29071,767,10
16069,31722,10
23112,13898,10
11389,27693,10
6685,25739,10
31643,24775,10
36878,33432,10
2193,18031,10
25662,3622,10
36428,37465,10
20418,26228,10
10981,17647,10
27333,35428,10
19533,8587,10
4003,17864,10
19985,11592,10
8465,3325,10
29200,16005,10
4507,5064,10
9423,34707,10
35471,27042,10
22004,14280,10
25702,37066,10
14983,21717,10
4302,21648,10
22559,1707,10
25062,11124,10
28956,336,10
23549,27516,10
28912,13447,10
26627,1643,10
37796,29853,10
31712,37450,10
29313,4162,10
17074,14139,10
8757,19423,10
37305,34508,10
32573,2220,10
27902,35845,10
27503,1221,10
33727,1950,10
37593,37313,10
29996,32992,10
22724,27121,10
23081,36634,10
32118,12410,10
36876,3622,10
31486,25097,10
28263,26137,10
25085,23908,10
15087,25916,10
30637,37518,10
11396,8414,10
25729,30412,10
8607,14277,10
29042,21546,10
3708,37029,10
23244,16718,10
23170,9423,10
4836,5805,10
37945,10187,10
22428,8366,10
31870,15750,10
5246,21209,10
1754,26048,10
31393,27949,10
25032,7794,10
35447,10482,10
19960,6937,10
27107,21336,10
34432,21088,10
21769,2639,10
9926,8871,10
21055,30389,10
36970,15228,10
4027,37305,10
9884,21778,10
27256,10393,10
37097,28675,10
34710,14446,10
32435,37925,10
21422,18809,10
30239,25132,10
31740,28942,10
20458,25843,10
3764,20596,10
36119,16186,10
4722,37005,10
10394,18003,10
33368,19879,10
19778,18977,10
27955,35897,10
22428,15614,10
26517,28521,10
328,27793,10
14894,11510,10
12435,4973,10
21336,36004,10
14330,19943,10
18021,864,10
29216,37510,10
26966,10353,10
25277,9081,10
10193,25008,10
23096,8582,10
8154,31885,10
10716,156,10
18174,7274,10
9961,11370,10
25401,3547,10
19068,21380,10
17656,1595,10
12221,25013,10
16686,12088,10
27373,9423,10
27107,1618,10
7187,25983,10
19681,1096,10
17957,8235,10
35416,18515,10
28521,29105,10
4910,18550,10
32914,10192,10
23485,11899,10
31217,23693,10
26957,35216,10
21970,34231,10
19400,9262,10
34919,21045,10
16607,33424,10
26068,36498,10
20115,109,10
9161,12783,10
24076,25744,10
15620,15126,10
10946,6686,10
7161,13271,10
3252,24687,10
32,4875,10
24641,6814,10
18424,24582,10
4042,20793,10
15046,11999,10
34976,17519,10
36044,29080,10
35969,24292,10
32787,37224,10
6574,14836,10
19700,373,10
6878,29857,10
15228,10946,10
15196,328,10
17583,2986,10
18500,18284,10
9833,19113,10
11402,4155,10
30111,21004,10
24961,31744,10
33588,9884,10
15082,23544,10
23293,21326,10
35260,37640,10
17997,37133,10
22860,21169,10
36043,1457,10
21035,36417,10
23544,531,10
12558,26204,10
14504,36690,10
14076,1217,10
28073,10211,10
17919,36516,10
7006,17718,10
5749,31183,10
30431,23772,10
14446,10273,10
16774,4044,10
12304,20577,10
33368,11762,10
4870,25847,10
10525,1590,10
31190,8465,10
30928,18299,10
32958,4122,10
34651,10979,10
4786,14432,10
7778,11133,10
5861,22035,10
7145,517,10
36476,26875,10
34378,19349,10
4982,22597,10
31579,9203,10
7396,20379,10
11508,32464,10
35275,8095,10
9142,33657,10
33243,5446,10
182,22508,10
573,705,10
30454,28088,10
23940,20325,10
34923,32382,10
13954,28094,10
22205,8038,10
32816,34055,10
3332,29099,10
31385,10349,10
17042,31292,10
18833,28093,10
29200,35308,10
30063,15069,10
33255,33553,10
14808,24342,10
6411,20279,10
32299,3835,10
14041,22245,10
13732,35586,10
33443,36119,10
37753,20590,10
14294,30809,10
32011,3015,10
17765,16439,10
32763,15915,10
2370,15143,10
19319,21950,10
36425,1759,10
10384,5276,10
32540,27351,10
32657,37783,10
34357,2185,10
18522,16095,10
25347,17323,10
33765,12221,10
11985,25967,10
3439,32628,10
17701,15955,10
25277,8334,10
14985,33936,10
8895,27202,10
18515,6508,10
3483,32978,10
18874,32512,10
19079,37685,10
23121,15264,10
3432,5761,10
24396,13309,10
16620,7994,10
10328,6136,10
31220,30987,10
2820,2220,10
37180,17376,10
20262,36501,10
18754,14309,10
27259,25739,10
16885,23940,10
26308,32588,10
1276,10793,10
33741,33890,10
18665,32727,10
13531,4412,10
28410,29379,10
10447,4043,10
1221,27503,10
32560,8152,10
28470,8423,10
36606,13216,10
20749,35440,10
24503,2570,10
33472,31722,10
6324,6410,10
34746,6080,10
9776,14442,10
16740,30678,10
6290,23652,10
9736,7438,10
3810,20203,10
18031,35985,10
9368,34593,10
2443,36041,10
10300,26665,10
20733,32623,10
36449,17800,10
10756,29736,10
22565,18766,10
30718,27010,10
12343,2428,10
18284,18299,10
21811,15078,10
1689,36335,10
12183,35958,10
19136,23439,10
26885,767,10
5736,25432,10
29040,4595,10
20203,29391,10
26741,37940,10
2853,29531,10
5358,11627,10
26633,29856,10
37097,19114,10
1460,9784,10
37503,7343,10
15003,9718,10
16645,19878,10
34984,21257,10
23558,7978,10
27409,36848,10
8895,17298,10
32808,2280,10
10036,13441,10
14076,14390,10
18766,8038,10
24610,10191,10
24150,8358,10
3412,26657,10
32935,14857,10
30491,1782,10
16686,10818,10
32666,30696,10
37523,14913,10
13942,13048,10
6463,34935,10
17346,17775,10
106,15477,10
31339,10863,10
22818,12723,10
24928,9213,10
32499,8132,10
30388,14236,10
13898,22299,10
4275,27748,10
34945,3266,10
5557,37643,10
34111,16081,10
10847,15520,10
11122,18649,10
23264,1069,10
23175,26282,10
35159,36188,10
16207,17905,10
8527,30733,10
9792,12418,10
10211,10292,10
9213,7335,10
34517,11238,10
25885,5954,10
19505,36015,10
26528,2653,10
20967,20629,10
21242,21364,10
17358,31211,10
22667,36791,10
34302,4340,10
17875,11381,10
8002,37697,10
11631,27592,10
28587,29038,10
782,26515,10
7908,5425,10
30280,21121,10
17039,27668,10
3580,34667,10
35303,31064,10
13012,28656,10
37780,17864,10
12537,37273,10
7135,35299,10
24632,11972,10
638,30138,10
10465,18494,10
10756,29172,10
35319,25497,10
21508,7940,10
22274,14493,10
3137,19928,10
17619,18967,10
14363,19800,10
21154,1895,10
26616,23233,10
8095,35275,10
11923,32583,10
29999,19612,10
31847,26706,10
10714,6667,10
9908,24547,10
28489,11911,10
25974,169,10
13408,11336,10
36021,10728,10
6112,21944,10
35308,16005,10
15249,19973,10
9521,31936,10
32486,25929,10
25027,6275,10
17188,10295,10
1878,517,10
25493,28138,10
5235,24600,10
29391,31311,10
8343,13138,10
28949,373,10
35366,18003,10
32763,17606,10
24018,8251,10
21157,6552,10
8803,22319,10
6394,10257,10
7571,13898,10
2575,28811,10
574,19164,10
14118,12355,10
33663,11542,10
12221,22064,10
222,32320,10
31641,35545,10
10295,24723,10
16492,7006,10
16430,28241,10
7406,14003,10
33536,4395,10
71,4640,10
9282,23160,10
11899,20041,10
25929,12734,10
304,34545,10
36588,20812,10
3614,24808,10
36151,6574,10
15078,21811,10
14313,21874,10
10859,4240,10
35429,9416,10
9821,6046,10
35319,35791,10
774,4751,10
18531,10269,10
25622,30722,10
19969,17884,10
7230,3764,10
12427,28601,10
25454,32848,10
33607,34537,10
9869,33711,10
1303,28853,10
37720,17913,10
19943,18111,10
33536,20475,10
6366,14479,10
1260,11633,10
26845,30346,10
27105,27955,10
26457,29214,10
21195,18568,10
22861,24415,10
28853,1303,10
3500,33424,10
5749,8907,10
20969,36241,10
15312,2174,10
10121,22018,10
25750,1159,10
20373,35978,10
24710,4946,10
30737,6815,10
34533,28357,10
23999,898,10
25739,32320,10
22843,10542,10
24062,28116,10
22606,516,10
27022,26280,10
24018,1590,10
36417,16079,10
30563,27822,10
19153,28849,10
37513,36795,10
9594,9971,10
17625,11177,10
12376,32583,10
29695,2193,10
32482,28432,10
33547,7353,10
14502,37364,10
36970,21778,10
10328,29790,10
20869,25980,10
33804,31254,10
31393,788,10
12267,16009,10
22116,23242,10
16197,37294,10
17701,32263,10
21420,27129,10
14696,8429,10
17843,3750,10
35837,30554,10
583,4595,10
20670,12676,10
19312,35855,10
18754,31837,10
9488,26907,10
30701,6685,10
2610,5724,10
2853,26665,10
21396,9412,10
37788,32418,10
22861,24968,10
24442,10604,10
21105,5805,10
37945,25015,10
17027,8906,10
13793,16707,10
33039,22162,10
14864,3696,10
37380,22509,10
19166,586,10
34050,17887,10
34257,25057,10
5591,28700,10
29134,17606,10
32499,36777,10
35651,19263,10
9156,15950,10
31552,10001,10
31962,25465,10
29429,33867,10
20106,12029,10
24374,13687,10
35867,29524,10
35653,5596,10
9874,20688,10
9703,19371,10
31007,28337,10
25427,17085,10
18764,4595,10
5025,37893,10
23377,1731,10
33588,8370,10
9596,4108,10
28700,5271,10
17528,25618,10
764,37533,10
18561,22196,10
28467,31869,10
24062,30518,10
29493,5396,10
16282,13376,10
14717,15771,10
4018,9656,10
33755,26573,10
6562,373,10
17955,13074,10
4925,10720,10
19423,34545,10
23684,21000,10
23038,16694,10
33354,8895,10
8419,17042,10
5867,5722,10
21655,8476,10
9110,18967,10
12452,21959,10
30563,28852,10
17266,27159,10
34533,24072,10
37395,6941,10
28199,19565,10
18421,15868,10
32976,7720,10
15228,22473,10
24739,5396,10
37566,9635,10
11768,19843,10
32244,10267,10
25336,5680,10
35283,7274,10
12040,7858,10
37513,7667,10
23746,7818,10
24055,9213,10
32958,26955,10
2743,21276,10
36547,21767,10
36432,26082,10
19048,96,10
29429,33200,10
18902,28444,10
19720,23553,10
3483,26223,10
22118,24272,10
30507,18299,10
11687,20379,10
12876,6803,10
12841,23700,10
7858,17523,10
14692,17903,10
31838,19956,10
21284,8152,10
27042,15798,10
29737,22117,10
11381,18808,10
25085,15228,10
3701,37533,10
1633,22919,10
27391,36690,10
3425,33400,10
27903,30188,10
30703,37224,10
33945,23175,10
31625,26383,10
37450,26116,10
5181,28622,10
32668,4870,10
32435,13985,10
35930,13728,10
13047,18593,10
23892,35428,10
17323,27325,10
2675,6981,10
32036,28601,10
35969,35915,10
2675,27946,10
25231,10522,10
8575,12429,10
5629,25843,10
37173,17039,10
2177,24503,10
15614,31137,10
25458,5943,10
34420,35867,10
21453,22258,10
16011,28337,10
11592,18766,10
3456,9011,10
32767,24641,10
20720,1900,10
7490,1059,10
26816,29790,10
20007,36675,10
3764,20327,10
1384,32337,10
33547,34384,10
5584,439,10
37413,19117,10
28811,22861,10
37363,11257,10
25768,15021,10
10075,15417,10
8702,29974,10
96,3615,10
28705,27898,10
6574,15463,10
29737,22058,10
1809,14147,10
30840,37882,10
15950,25142,10
9634,13697,10
14347,37646,10
20205,33536,10
1418,25062,10
30491,30019,10
37470,37224,10
4698,24228,10
24228,37533,10
15049,17098,10
16013,5894,10
13714,2865,10
13073,17176,10
10610,31527,10
27296,7349,10
27152,29996,10
28432,484,10
36498,16079,10
18501,27059,10
32773,16136,10
28656,34443,10
36951,22059,10
31312,8496,10
29988,24237,10
35132,12392,10
9249,25887,10
15312,11672,10
4664,10318,10
12836,27314,10
16585,8262,10
8086,17250,10
21254,15747,10
904,13531,10
3679,11761,10
28844,30932,10
7396,8930,10
6150,27851,10
20203,6686,10
14382,21396,10
14344,9635,10
1207,19969,10
1590,25119,10
25933,13718,10
13904,36838,10
36341,918,10
13367,33667,10
27668,20418,10
2922,21874,10
11064,31899,10
26627,30371,10
7635,37129,10
516,9596,10
32666,26602,10
16439,36259,10
36826,13855,10
37553,18986,10
25151,11935,10
37893,1051,10
15461,4302,10
26159,29925,10
19139,33682,10
7517,15343,10
4962,36606,10
25084,2450,10
15101,5855,10
11967,18440,10
24132,2147,10
17340,25383,10
37533,764,10
16439,9596,10
37911,11972,10
6167,3270,10
34533,35971,10
30604,31420,10
10062,15830,10
23112,15532,10
26457,22852,10
7274,3496,10
26204,15900,10
20666,18637,10
31435,18385,10
26465,6885,10
15351,21177,10
36975,17753,10
22343,32435,10
24503,4332,10
34703,11600,10
4932,37830,10
18043,21767,10
16560,5760,10
19012,32856,10
1038,25027,10
8556,8996,10
4217,24465,10
32918,14589,10
28587,20325,10
4925,16420,10
37180,20207,10
17606,29766,10
20203,31837,10
10869,16005,10
19208,19285,10
4797,29527,10
21490,6935,10
29582,5680,10
